Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
MYOV US Equity;MYOVANT SCIENCES LTD;749499264;;;;;;
CAPIO SS Equity;CAPIO AB;747229952;;0;;;;
FAGR BB Equity;FAGRON;735990592;41.79562378;;;;;
ACIU US Equity;AC IMMUNE SA;719040576;;577.3443604;;;;
RTRX US Equity;RETROPHIN INC;714273024;78.10762787;54.28781891;;;;
MGNX US Equity;MACROGENICS INC;712042240;69.25562286;930.7526855;;;;
MDMG LI Equity;MD MEDICAL GROUP INVEST-REGS;707757824;;;;;;
FOLD US Equity;AMICUS THERAPEUTICS INC;707361152;88.56381226;1525.952026;;;;
ZIOP US Equity;ZIOPHARM ONCOLOGY INC;704768448;96.55962372;561.6395264;;;;
FWP US Equity;FORWARD PHARMA A/S-ADR;703076032;;;;;;
EPZM US Equity;EPIZYME INC;701937600;79.2518158;362.8189697;;;;
CLCD US Equity;COLUCID PHARMACEUTICALS INC;700581248;94.7751236;;;;;
LOXO US Equity;LOXO ONCOLOGY INC;696190656;;;;;;
ABLX BB Equity;ABLYNX NV;694908672;42.163311;72.37617493;;;;
GNFT FP Equity;GENFIT;690624768;;;;;;
ACRS US Equity;ACLARIS THERAPEUTICS INC;690007232;50.38462448;;;;;
NVCR US Equity;NOVOCURE LTD;681226240;96.15118408;47.21324921;;;;
ARDX US Equity;ARDELYX INC;671686912;164.7576294;;;;;
IRTC US Equity;IRHYTHM TECHNOLOGIES INC;663809408;;9.743742943;;;;
INSY US Equity;INSYS THERAPEUTICS INC;660285504;97.54499817;29.93113327;;;;
ITCI US Equity;INTRA-CELLULAR THERAPIES INC;652917824;98.15162659;548331.75;;;;
ROVI SM Equity;LABORATORIOS FARMACEUTICOS R;650222528;;7.968501091;;;;
STAGR FP Equity;STALLERGENES GREER PLC;644880896;;;;;;
CSRT LN Equity;CONSORT MEDICAL PLC;643932160;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;640140352;;;;;;
ENTA US Equity;ENANTA PHARMACEUTICALS INC;637804032;52.74162674;89.55688477;;;;
PHM SM Equity;PHARMA MAR SA;635114240;;;;;;
KERX US Equity;KERYX BIOPHARMACEUTICALS;620927744;83.39281464;136.8786469;;;;
FMI US Equity;FOUNDATION MEDICINE INC;620536704;64.49312592;58.58084869;;;;
BIO GR Equity;BIOTEST AG;611223872;;7.959866047;;;;
PROB SS Equity;PROBI AB;609334720;;;;;;
ALCLS FP Equity;CELLECTIS;604087040;;122.2713623;;;;
UAM US Equity;UNIVERSAL AMERICAN CORP;596074880;;0;;;;
EDIT US Equity;EDITAS MEDICINE INC;594925824;73.85918427;1125.987549;;;;
FLXN US Equity;FLEXION THERAPEUTICS INC;592043520;81.15131378;;;;;
RVNC US Equity;REVANCE THERAPEUTICS INC;590261952;67.4434967;13728;;;;
GHG LN Equity;GEORGIA HEALTHCARE GROUP PLC;580546752;;0;;;;
AMS LN Equity;ADVANCED MEDICAL SOLUTIONS;576173952;;;;;;
BIOGB SS Equity;BIOGAIA AB-B SHS;572374592;;12.9973259;;;;
VETO FP Equity;VETOQUINOL SA;570574784;;;;;;
GNMK US Equity;GENMARK DIAGNOSTICS INC;567988736;58.92900085;107.5372238;;;;
ACHN US Equity;ACHILLION PHARMACEUTICALS;564492096;68.01112366;;;;;
DDDD LN Equity;4D PHARMA PLC;564475072;;;;;;
NANO NO Equity;NORDIC NANOVECTOR ASA;549501248;;1923.076904;;;;
AB FP Equity;AB SCIENCE SA;548444288;;;;;;
GBT US Equity;GLOBAL BLOOD THERAPEUTICS IN;539222720;85.73300171;;;;;
SECTB SS Equity;SECTRA AB-B SHS;538957760;;;;;;
DESN SW Equity;DOTTIKON ES HOLDING AG-REG;537670848;;;;;;
BMK LN Equity;BENCHMARK HOLDINGS PLC;534878176;;;;;;
MACK US Equity;MERRIMACK PHARMACEUTICALS IN;528833056;82.40668488;114.2745209;;;;
VSAR US Equity;VERSARTIS INC;518460192;79.26781464;;;;;
BCART BB Equity;BIOCARTIS NV;516345792;;;;;;
INO US Equity;INOVIO PHARMACEUTICALS INC;513980096;132.2446899;215.1463013;;;;
HRTX US Equity;HERON THERAPEUTICS INC;513357504;80.29781342;;;;;
MLC ID Equity;MALIN CORP PLC;508924768;;;;;;
MOLN SW Equity;MOLECULAR PARTNERS AG;505273056;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
