Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
OKDBV FH Equity;ORIOLA CORP -B;534210144;;;;;;
RCPT US Equity;RECEPTOS INC;531612736;;1182.136597;;;;
DR CN Equity;MEDICAL FACILITIES CORP;529369248;;0;;;;
AMAG US Equity;AMAG PHARMACEUTICALS INC;527758752;;20.95669937;;;;
ANIK US Equity;ANIKA THERAPEUTICS INC;527582688;;9.113282204;;;;
NDN CN Equity;NORDION INC;525326336;;2.897823095;;;;
FCL PW Equity;FARMACOL SA;525157440;;;;;;
GALE US Equity;GALENA BIOPHARMA INC;521973120;104.0549011;310.5128174;;;;
DVAX US Equity;DYNAVAX TECHNOLOGIES CORP;514745248;;402.1182251;;;;
AVNR US Equity;AVANIR PHARMACEUTICALS INC;511078432;118.2539978;128.9910583;;;;
SYUT US Equity;SYNUTRA INTERNATIONAL INC;508830336;;;;;;
SGYP US Equity;SYNERGY PHARMACEUTICALS INC;507725312;;;;;;
AXDX US Equity;ACCELERATE DIAGNOSTICS INC;505928160;;20739.27539;;;;
BIOS US Equity;BIOSCRIP INC;504009312;;;;;;
VETO FP Equity;VETOQUINOL SA;502148448;;;;;;
