Ticker;Name;Market Cap;12M IVOL 100% Mny;R&D/Net Sales:Q;;;;
INSM US Equity;INSMED INC;1121737984;75.6894989;;;;;
PTCT US Equity;PTC THERAPEUTICS INC;1110402944;107.149498;313.4206238;;;;
AXDX US Equity;ACCELERATE DIAGNOSTICS INC;1099545088;68.52919006;7064.130371;;;;
ZIOP US Equity;ZIOPHARM ONCOLOGY INC;1087686784;94.39019012;907.972168;;;;
IBAB BB Equity;ION BEAM APPLICATIONS;1072178944;;;;;;
PMC US Equity;PHARMERICA CORP;1065915648;37.88918686;;;;;
ALCLS FP Equity;CELLECTIS;1064587008;;135.0435944;;;;
VEC LN Equity;VECTURA GROUP PLC;1063470784;;;;;;
MGNX US Equity;MACROGENICS INC;1062653504;66.94868469;164.1781921;;;;
NLNK US Equity;NEWLINK GENETICS CORP;1047502464;90.17137146;158.4066467;;;;
BSLN SW Equity;BASILEA PHARMACEUTICA-REG;1038350464;33.49399948;;;;;
DERM US Equity;DERMIRA INC;1035490688;73.95218658;258.7671204;;;;
MNTA US Equity;MOMENTA PHARMACEUTICALS INC;1023919360;45.85699844;230.0326233;;;;
PACB US Equity;PACIFIC BIOSCIENCES OF CALIF;1011548416;75.4865036;116.1313477;;;;
GBT US Equity;GLOBAL BLOOD THERAPEUTICS IN;984677568;;;;;;
TYME US Equity;TYME TECHNOLOGIES INC;967796608;;;;;;
HRTX US Equity;HERON THERAPEUTICS INC;960425408;88.40912628;;;;;
CAPIO SS Equity;CAPIO AB;959384448;;0;;;;
RVNC US Equity;REVANCE THERAPEUTICS INC;958605888;89.53731537;17354.66602;;;;
ABLX BB Equity;ABLYNX NV;947026368;42.89581299;72.37617493;;;;
DVAX US Equity;DYNAVAX TECHNOLOGIES CORP;928354688;99.01087189;2029.040405;;;;
MACK US Equity;MERRIMACK PHARMACEUTICALS IN;913035584;66.22018433;229.7019501;;;;
CHRS US Equity;COHERUS BIOSCIENCES INC;895200960;66.79237366;951.8347778;;;;
EXAS US Equity;EXACT SCIENCES CORP;889199744;68.64687347;78.07948303;;;;
FWP US Equity;FORWARD PHARMA A/S-ADR;883761088;;;;;;
GBT FP Equity;GUERBET;863060800;;;;;;
ADAP US Equity;ADAPTIMMUNE THERAPEUTICS-ADR;853670912;;;;;;
GNFT FP Equity;GENFIT;847164480;;;;;;
OKDBV FH Equity;ORIOLA CORP -B;846859584;;0;;;;
CSRT LN Equity;CONSORT MEDICAL PLC;836826880;;;;;;
GKOS US Equity;GLAUKOS CORP;792580352;;32.4826355;;;;
IPH FP Equity;INNATE PHARMA SA;791817728;;;;;;
ROVI SM Equity;LABORATORIOS FARMACEUTICOS R;784308608;;;;;;
AIMT US Equity;AIMMUNE THERAPEUTICS INC;779502016;93.78087616;;;;;
BCRX US Equity;BIOCRYST PHARMACEUTICALS INC;756836480;78.37237549;182.6431274;;;;
ATRA US Equity;ATARA BIOTHERAPEUTICS INC;756148480;87.20287323;;;;;
DDDD LN Equity;4D PHARMA PLC;754608832;;;;;;
CTMX US Equity;CYTOMX THERAPEUTICS INC;751826944;;472.2537537;;;;
FAE SM Equity;FAES FARMA SA;743298240;;;;;;
VITR SS Equity;VITROLIFE AB;740324544;;8.524598122;;;;
BIO GR Equity;BIOTEST AG;732919360;;28.26420975;;;;
CVSG LN Equity;CVS GROUP PLC;728010176;;;;;;
NDQ CN Equity;NOVADAQ TECHNOLOGIES INC;719836160;;23.37065506;;;;
BPMC US Equity;BLUEPRINT MEDICINES CORP;713834880;84.50818634;340.9515381;;;;
BANB SW Equity;BACHEM HOLDING AG-REG B;704782848;;;;;;
ATRI US Equity;ATRION CORPORATION;695161664;;4.181269169;;;;
RECIB SS Equity;RECIPHARM AB-B SHS;692663936;;0;;;;
STAGR FP Equity;STALLERGENES GREER PLC;687082240;;;;;;
MOLN SW Equity;MOLECULAR PARTNERS AG;686386176;;;;;;
OMED US Equity;ONCOMED PHARMACEUTICALS INC;678650624;85.83912659;527.2455444;;;;
OTIC US Equity;OTONOMY INC;672611968;75.49737549;;;;;
EPZM US Equity;EPIZYME INC;668087616;73.94400024;4689.385254;;;;
SGYP US Equity;SYNERGY PHARMACEUTICALS INC;644527424;90.65018463;;;;;
AERI US Equity;AERIE PHARMACEUTICALS INC;641985856;82.68318939;;;;;
SGMO US Equity;SANGAMO THERAPEUTICS INC;639527680;93.04531097;194.8185272;;;;
TGTX US Equity;TG THERAPEUTICS INC;626559872;81.15219116;30381.14844;;;;
BMK LN Equity;BENCHMARK HOLDINGS PLC;625489664;;;;;;
MNKD US Equity;MANNKIND CORP;621558656;122.9928131;;;;;
COCP US Equity;COCRYSTAL PHARMA INC;617993664;;9070.833008;;;;
AEVS SW Equity;AEVIS VICTORIA SA;614769536;;;;;;
CERS US Equity;CERUS CORP;613912384;51.93281174;95.57489014;;;;
SKP LN Equity;SKYEPHARMA LTD;610924608;;;;;;
MRTX US Equity;MIRATI THERAPEUTICS INC;608803136;96.97618866;;;;;
PHM SM Equity;PHARMA MAR SA;605866752;;;;;;
ARRY US Equity;ARRAY BIOPHARMA INC;601848960;99.60687256;129.6412964;;;;
OMER US Equity;OMEROS CORP;597259136;91.49068451;406.9960022;;;;
XNCR US Equity;XENCOR INC;591773760;79.03062439;302.0839233;;;;
VYGR US Equity;VOYAGER THERAPEUTICS INC;585808384;;131.2740479;;;;
BCART BB Equity;BIOCARTIS NV;580434944;;;;;;
BIOGB SS Equity;BIOGAIA AB-B SHS;576836992;;15.33533382;;;;
GUD CN Equity;KNIGHT THERAPEUTICS INC;576631808;;1595.614014;;;;
PRTC LN Equity;PURETECH HEALTH PLC;570623872;;;;;;
COLL US Equity;COLLEGIUM PHARMACEUTICAL INC;568945088;;;;;;
PHST RM Equity;PHARMSTANDARD PJSC;566299136;;;;;;
IVC US Equity;INVACARE CORP;566036928;39.5401268;;;;;
COTN SW Equity;COMET HOLDING AG-REG;562097088;;;;;;
SANN SW Equity;SANTHERA PHARMACEUTICALS-REG;560924416;;;;;;
AMS LN Equity;ADVANCED MEDICAL SOLUTIONS;558695552;;;;;;
LOXO US Equity;LOXO ONCOLOGY INC;556551296;;;;;;
ADOC FP Equity;ADOCIA SAS;544329408;;;;;;
ACRS US Equity;ACLARIS THERAPEUTICS INC;543043136;;;;;;
NTRA US Equity;NATERA INC;539957760;234.7299957;16.33089256;;;;
BLCM US Equity;BELLICUM PHARMACEUTICALS INC;537177472;89.73081207;17178.94727;;;;
ZEAL DC Equity;ZEALAND PHARMA A/S;536849536;;623.2915039;;;;
TRVN US Equity;TREVENA INC;533347360;131.3203735;514.6740112;;;;
KERX US Equity;KERYX BIOPHARMACEUTICALS;531222560;94.19112396;264.9714966;;;;
ADMS US Equity;ADAMAS PHARMACEUTICALS INC;521713120;85.1701889;1296.875;;;;
SECTB SS Equity;SECTRA AB-B SHS;518644736;;;;;;
VETO FP Equity;VETOQUINOL SA;508548032;;;;;;
ESPR US Equity;ESPERION THERAPEUTICS INC;501270880;89.73768616;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
